institution,slug,country,continent,repository_code,archive_type,dr_detail_url,content_available_in_source,website_available,partner_site,platform,video_link,video_title,video_subject,video_description,video_published_at
DR - Danmarks Radio,dr-danmarks-radio,Denmark,Europe,DK-DR,Public service broadcaster audiovisual archive with authenticated streaming,https://www.dr.dk/drtv/gensyn,True,True,https://www.dr.dk/drtv/gensyn,DRTV/Gensyn,https://www.dr.dk/drtv/program/lis-soerensen_457362,Lis Sørensen,Gensyn - Se programmer fra DR's arkiv her; kultur; underholdning; musik; gensyn; dr gensyn; person_lis sørensen; thesaurus_pop; editorialptaxtop_gensyn; editorialptaxsub_musik; culturalorigin_dansk,"Dansk portrætprogram fra 1989. Lis Sørensen får i 1989 endelig sit store gennembrud som solist med albummet 'Hjerternes sang'. I flere måneder har Hans Otto Bisgaard fulgt den 34-årige kunstner fra Brabrand, som fortæller om sin karriere, der startede i 4 | tipo DRTV: program | coleção: Gensyn - Se programmer fra DR's arkiv her | categorias: kultur, underholdning, musik, gensyn, dr gensyn | palavras-chave: person_lis sørensen, thesaurus_pop, editorialptaxtop_gensyn, editorialptaxsub_musik, culturalorigin_dansk | ano: 1989 | duração: 44:16 | país de produção: DANMARK | georrestrição declarada: False | oferta DRTV: availability=ComingSoon; ownership=None; delivery=None; resolution=Unknown | regime de acesso: streaming com login/cadastro ou oferta não livre no nível do programa/episódio | ficha pública DRTV/Gensyn coletada por API pública; mídia não baixada",1989-10-04T00:00:00.0000000Z
DR - Danmarks Radio,dr-danmarks-radio,Denmark,Europe,DK-DR,Public service broadcaster audiovisual archive with authenticated streaming,https://www.dr.dk/drtv/gensyn,True,True,https://www.dr.dk/drtv/gensyn,DRTV/Gensyn,https://www.dr.dk/drtv/program/balladen_om_carl_th_dreyer_531657,Balladen om Carl Th. Dreyer,Gensyn: Teater og TV-film - Se gamle Teater og TV-film fra DR's arkiv her; teater og tv-film; gensyn; dr gensyn; editorialptaxtop_gensyn; editorialptaxsub_film; mood_intellektuel/tankevækkende; culturalorigin_dansk,"Dansk tv-film fra 1989. En dramatiseret biografi om den verdensberømte danske filminstruktør. Fortalt som et kalejdoskopisk billede af Dreyers kampe, sejre og nederlag. Fra barndommen og frem til 1967 kort før hans død. Mesterværkerne Jeanne d'Arcs lidels | tipo DRTV: program | coleção: Gensyn: Teater og TV-film - Se gamle Teater og TV-film fra DR's arkiv her | categorias: teater og tv-film, gensyn, dr gensyn | palavras-chave: editorialptaxtop_gensyn, editorialptaxsub_film, mood_intellektuel/tankevækkende, culturalorigin_dansk | duração: 01:15:41 | país de produção: DANMARK | georrestrição declarada: False | oferta DRTV: availability=ComingSoon; ownership=None; delivery=None; resolution=Unknown | regime de acesso: streaming com login/cadastro ou oferta não livre no nível do programa/episódio | ficha pública DRTV/Gensyn coletada por API pública; mídia não baixada",1989-10-02T00:00:00.0000000Z
DR - Danmarks Radio,dr-danmarks-radio,Denmark,Europe,DK-DR,Public service broadcaster audiovisual archive with authenticated streaming,https://www.dr.dk/drtv/gensyn,True,True,https://www.dr.dk/drtv/gensyn,DRTV/Gensyn,https://www.dr.dk/drtv/program/ny-dirigent-_-ny-koncertsal_549263,Ny dirigent - Ny koncertsal,Gensyn: Kultur - Se kulturprogrammer fra DR's arkiv her; kultur; musik; gensyn; dr gensyn; person_jean sibelius; thesaurus_klassisk musik; controlled_violinkoncert (jean sibelius); editorialptaxtop_gensyn; editorialptaxsub_klassisk musik,"Dansk koncertoptagelse fra 1989. Radiosymfoniorkestret har fået ny chefdirigent - finske Leif Segerstam - og koncertsalen i Radiohuset har ændret udseende og akustik. Både dirigent og omgivelser kan opleves i en transmission fra sæsonens første Torsdagsko | tipo DRTV: program | coleção: Gensyn: Kultur - Se kulturprogrammer fra DR's arkiv her | categorias: kultur, musik, gensyn, dr gensyn | palavras-chave: person_jean sibelius, thesaurus_klassisk musik, controlled_violinkoncert (jean sibelius), editorialptaxtop_gensyn, editorialptaxsub_klassisk musik, culturalorigin_dansk | ano: 1989 | duração: 59:12 | país de produção: DANMARK | georrestrição declarada: False | oferta DRTV: availability=ComingSoon; ownership=None; delivery=None; resolution=Unknown | regime de acesso: streaming com login/cadastro ou oferta não livre no nível do programa/episódio | ficha pública DRTV/Gensyn coletada por API pública; mídia não baixada",1989-09-14T00:00:00.0000000Z
DR - Danmarks Radio,dr-danmarks-radio,Denmark,Europe,DK-DR,Public service broadcaster audiovisual archive with authenticated streaming,https://www.dr.dk/drtv/gensyn,True,True,https://www.dr.dk/drtv/gensyn,DRTV/Gensyn,https://www.dr.dk/drtv/program/leif-segerstam-_-den-nye-chefdirigent_549262,Leif Segerstam - Den nye chefdirigent,Gensyn: Kultur - Se kulturprogrammer fra DR's arkiv her; kultur; musik; gensyn; dr gensyn; acc_spoken_subtitles; person_leif segerstam; thesaurus_klassisk musik; controlled_dirigenter; editorialptaxtop_gensyn; editorialptaxsub_klassisk musik,"Dansk musikprogram fra 1989. Hvad skal et professionelt symfoniorkester med en chefdirigent? I 1989 bliver Leif Segerstam Radiosymfoniorkestrets nye chefdirigent. Den 44-årige finne er alt andet end et ubeskrevet blad inden for klassisk musik og komponere | tipo DRTV: program | coleção: Gensyn: Kultur - Se kulturprogrammer fra DR's arkiv her | categorias: kultur, musik, gensyn, dr gensyn, acc_spoken_subtitles | palavras-chave: person_leif segerstam, thesaurus_klassisk musik, controlled_dirigenter, editorialptaxtop_gensyn, editorialptaxsub_klassisk musik, culturalorigin_dansk | ano: 1989 | duração: 39:38 | país de produção: DANMARK | georrestrição declarada: False | oferta DRTV: availability=ComingSoon; ownership=None; delivery=None; resolution=Unknown | regime de acesso: streaming com login/cadastro ou oferta não livre no nível do programa/episódio | ficha pública DRTV/Gensyn coletada por API pública; mídia não baixada",1989-09-05T00:00:00.0000000Z
DR - Danmarks Radio,dr-danmarks-radio,Denmark,Europe,DK-DR,Public service broadcaster audiovisual archive with authenticated streaming,https://www.dr.dk/drtv/gensyn,True,True,https://www.dr.dk/drtv/gensyn,DRTV/Gensyn,https://www.dr.dk/drtv/program/haevnen-er-vor-_-et-portraet-af-palle-soerensen_425325,Hævnen er vor - et portræt af Palle Sørensen,Gensyn: Dokumentar - Se dokumentarer fra DR's arkiv her; dokumentar; gensyn; dr gensyn; person_palle sørensen; thesaurus_fængselsstraf; controlled_livstidsdomme; editorialptaxtop_gensyn; editorialptaxsub_identitet/relationer,"Dansk dokumentar fra 1989. Palle Sørensen chokerer hele Danmark i 1965, da han begår en historisk forbrydelse. Et banalt tyvetogt udvikler sig til en katastrofe, og fire betjente bliver skudt og dræbt. Palle Sørensen får en livstidsdom. Dokumentarinstrukt | tipo DRTV: program | coleção: Gensyn: Dokumentar - Se dokumentarer fra DR's arkiv her | categorias: dokumentar, gensyn, dr gensyn | palavras-chave: person_palle sørensen, thesaurus_fængselsstraf, controlled_livstidsdomme, editorialptaxtop_gensyn, editorialptaxsub_identitet/relationer, culturalorigin_dansk | ano: 1989 | duração: 01:07:43 | país de produção: DANMARK | georrestrição declarada: False | oferta DRTV: availability=ComingSoon; ownership=None; delivery=None; resolution=Unknown | regime de acesso: streaming com login/cadastro ou oferta não livre no nível do programa/episódio | ficha pública DRTV/Gensyn coletada por API pública; mídia não baixada",1989-06-20T15:41:45.0000000Z
DR - Danmarks Radio,dr-danmarks-radio,Denmark,Europe,DK-DR,Public service broadcaster audiovisual archive with authenticated streaming,https://www.dr.dk/drtv/gensyn,True,True,https://www.dr.dk/drtv/gensyn,DRTV/Gensyn,https://www.dr.dk/drtv/program/hans-otto-moeder-paul-mccartney_528791,Hans Otto møder Paul McCartney,Gensyn: Kultur - Se kulturprogrammer fra DR's arkiv her; kultur; underholdning; musik; gensyn; dr gensyn; acc_spoken_subtitles; person_hans otto bisgaard; person_paul mccartney; editorialptaxtop_gensyn; editorialptaxsub_musik; culturalorigin_dansk,"Dansk portrætprogram fra 1989. Paul McCartney ser tilbage på årene i The Beatles og fortæller åbent Hans Otto Bisgaard om samarbejdet med John Lennon, sit ægteskab og arbejdet på det nye album 'Flowers in the Dirt'. Udsendelsen byder også på klip fra konc | tipo DRTV: program | coleção: Gensyn: Kultur - Se kulturprogrammer fra DR's arkiv her | categorias: kultur, underholdning, musik, gensyn, dr gensyn, acc_spoken_subtitles | palavras-chave: person_hans otto bisgaard, person_paul mccartney, editorialptaxtop_gensyn, editorialptaxsub_musik, culturalorigin_dansk | ano: 1989 | duração: 44:11 | país de produção: DANMARK | georrestrição declarada: False | oferta DRTV: availability=ComingSoon; ownership=None; delivery=None; resolution=Unknown | regime de acesso: streaming com login/cadastro ou oferta não livre no nível do programa/episódio | ficha pública DRTV/Gensyn coletada por API pública; mídia não baixada",1989-06-14T15:40:50.0000000Z
DR - Danmarks Radio,dr-danmarks-radio,Denmark,Europe,DK-DR,Public service broadcaster audiovisual archive with authenticated streaming,https://www.dr.dk/drtv/gensyn,True,True,https://www.dr.dk/drtv/gensyn,DRTV/Gensyn,https://www.dr.dk/drtv/program/det-afvigende-udseende_563583,Det afvigende udseende,Gensyn: Dokumentar - Se dokumentarer fra DR's arkiv her; dokumentar; livsstil; krop; sundhed; gensyn; dr gensyn; thesaurus_skønhedsbehandlinger; controlled_kropsidealer; controlled_skønhedsidealer; editorialptaxtop_gensyn; editorialptaxsub_identitet/relationer,"Dansk dokumentar fra 1989. Skal man lære at leve med sit udseende, eller skal man ændre på det, hvis man kan? Igennem en samtale mellem to overlæger i henholdsvis psykiatri og plastikkirurgi kommer der mange forskellige holdninger på bordet. Den ene læge | tipo DRTV: program | coleção: Gensyn: Dokumentar - Se dokumentarer fra DR's arkiv her | categorias: dokumentar, livsstil, krop, sundhed, gensyn, dr gensyn | palavras-chave: thesaurus_skønhedsbehandlinger, controlled_kropsidealer, controlled_skønhedsidealer, editorialptaxtop_gensyn, editorialptaxsub_identitet/relationer, culturalorigin_dansk | ano: 1989 | duração: 37:04 | país de produção: DANMARK | georrestrição declarada: False | oferta DRTV: availability=ComingSoon; ownership=None; delivery=None; resolution=Unknown | regime de acesso: streaming com login/cadastro ou oferta não livre no nível do programa/episódio | ficha pública DRTV/Gensyn coletada por API pública; mídia não baixada",1989-05-22T00:00:00.0000000Z
DR - Danmarks Radio,dr-danmarks-radio,Denmark,Europe,DK-DR,Public service broadcaster audiovisual archive with authenticated streaming,https://www.dr.dk/drtv/gensyn,True,True,https://www.dr.dk/drtv/gensyn,DRTV/Gensyn,https://www.dr.dk/drtv/program/the-savage-rose-i-hellebaek-klaedefabrik_437388,The Savage Rose i Hellebæk Klædefabrik,Gensyn: Kultur - Se kulturprogrammer fra DR's arkiv her; kultur; musik; gensyn; dr gensyn; organization_the savage rose; person_annisette koppel; person_thomas koppel; thesaurus_rytmisk musik; editorialptaxtop_gensyn,"Dansk musikprogram fra 1988. The Savage Rose spiller i de gamle klædefabrikker i Hellebæk på Sjælland. I de rå og stemningsfulde fabriksbygninger kan man høre sprudlende versioner af 'Flyv min fugl', 'Mor Danmark', 'Jeg venter på dig', 'Nattergalen fra Ko | tipo DRTV: program | coleção: Gensyn: Kultur - Se kulturprogrammer fra DR's arkiv her | categorias: kultur, musik, gensyn, dr gensyn | palavras-chave: organization_the savage rose, person_annisette koppel, person_thomas koppel, thesaurus_rytmisk musik, editorialptaxtop_gensyn, editorialptaxsub_musik, culturalorigin_dansk | ano: 1989 | duração: 26:19 | país de produção: DANMARK | georrestrição declarada: False | oferta DRTV: availability=ComingSoon; ownership=None; delivery=None; resolution=Unknown | regime de acesso: streaming com login/cadastro ou oferta não livre no nível do programa/episódio | ficha pública DRTV/Gensyn coletada por API pública; mídia não baixada",1989-04-10T04:00:00.0000000Z
DR - Danmarks Radio,dr-danmarks-radio,Denmark,Europe,DK-DR,Public service broadcaster audiovisual archive with authenticated streaming,https://www.dr.dk/drtv/gensyn,True,True,https://www.dr.dk/drtv/gensyn,DRTV/Gensyn,https://www.dr.dk/drtv/program/drot-og-marsk_465300,Drot og Marsk,Gensyn: Kultur - Se kulturprogrammer fra DR's arkiv her; kultur; musik; gensyn; dr gensyn; person_peter heise; thesaurus_operamusik; controlled_drot og marsk; editorialptaxtop_gensyn; editorialptaxsub_klassisk musik,"Dansk operaopsætning fra 1989. Den danske komponist Peter Heise står bag operaen fra 1878, der bygger på myten om hærchefen marsk Stig og mordet på Erik Klipping i Finderup Lade. Hvem myrdede kongen? Og hvorfor blev denne udåd begået? Operaen er optaget i | tipo DRTV: program | coleção: Gensyn: Kultur - Se kulturprogrammer fra DR's arkiv her | categorias: kultur, musik, gensyn, dr gensyn | palavras-chave: person_peter heise, thesaurus_operamusik, controlled_drot og marsk, editorialptaxtop_gensyn, editorialptaxsub_klassisk musik, culturalorigin_dansk | ano: 1989 | duração: 02:09:08 | país de produção: DANMARK | georrestrição declarada: False | oferta DRTV: availability=ComingSoon; ownership=None; delivery=None; resolution=Unknown | regime de acesso: streaming com login/cadastro ou oferta não livre no nível do programa/episódio | ficha pública DRTV/Gensyn coletada por API pública; mídia não baixada",1989-03-07T00:00:00.0000000Z
DR - Danmarks Radio,dr-danmarks-radio,Denmark,Europe,DK-DR,Public service broadcaster audiovisual archive with authenticated streaming,https://www.dr.dk/drtv/gensyn,True,True,https://www.dr.dk/drtv/gensyn,DRTV/Gensyn,https://www.dr.dk/drtv/program/the-dreamer_571694,The Dreamer,Gensyn - Se programmer fra DR's arkiv her; teater og tv-film; gensyn; dr gensyn; acc_spoken_subtitles; editorialptaxtop_gensyn; editorialptaxsub_film; mood_skæv; culturalorigin_dansk,"Dansk tv-drama fra 1989. Einer er gift med Bitten, men har kun én lidenskab - Barbra Streisand. Han hører hendes musik dag og nat, taler amerikansk og ænser ikke sin kone, der gør alt for at trænge igennem hans drømmeverden. Men så en dag kommer Barbra St | tipo DRTV: program | coleção: Gensyn - Se programmer fra DR's arkiv her | categorias: teater og tv-film, gensyn, dr gensyn, acc_spoken_subtitles | palavras-chave: editorialptaxtop_gensyn, editorialptaxsub_film, mood_skæv, culturalorigin_dansk | ano: 1989 | duração: 47:29 | país de produção: DANMARK | georrestrição declarada: False | oferta DRTV: availability=ComingSoon; ownership=None; delivery=None; resolution=Unknown | regime de acesso: streaming com login/cadastro ou oferta não livre no nível do programa/episódio | ficha pública DRTV/Gensyn coletada por API pública; mídia não baixada",1989-03-02T13:00:00.0000000Z
DR - Danmarks Radio,dr-danmarks-radio,Denmark,Europe,DK-DR,Public service broadcaster audiovisual archive with authenticated streaming,https://www.dr.dk/drtv/gensyn,True,True,https://www.dr.dk/drtv/gensyn,DRTV/Gensyn,https://www.dr.dk/drtv/program/julio_iglesias_506330,Julio Iglesias,Gensyn: Kultur - Se kulturprogrammer fra DR's arkiv her; kultur; underholdning; musik; gensyn; dr gensyn; acc_spoken_subtitles; person_jørgen de mylius; person_julio iglesias; editorialptaxtop_gensyn; editorialptaxsub_musik; culturalorigin_dansk,"Dansk portrætprogram fra 1989. Øjnene er det vigtigste hos en smuk kvinde. Det mener smørtenoren Julio Iglesias, der har besnæret kvindehjerter verden over. Inden han kastede sig over musikken, spillede han fodbold og stod på mål for Real Madrid. Og ved s | tipo DRTV: program | coleção: Gensyn: Kultur - Se kulturprogrammer fra DR's arkiv her | categorias: kultur, underholdning, musik, gensyn, dr gensyn, acc_spoken_subtitles | palavras-chave: person_jørgen de mylius, person_julio iglesias, editorialptaxtop_gensyn, editorialptaxsub_musik, culturalorigin_dansk | ano: 1989 | duração: 45:22 | país de produção: DANMARK | georrestrição declarada: False | oferta DRTV: availability=ComingSoon; ownership=None; delivery=None; resolution=Unknown | regime de acesso: streaming com login/cadastro ou oferta não livre no nível do programa/episódio | ficha pública DRTV/Gensyn coletada por API pública; mídia não baixada",1989-02-09T00:00:00.0000000Z
DR - Danmarks Radio,dr-danmarks-radio,Denmark,Europe,DK-DR,Public service broadcaster audiovisual archive with authenticated streaming,https://www.dr.dk/drtv/gensyn,True,True,https://www.dr.dk/drtv/gensyn,DRTV/Gensyn,https://www.dr.dk/drtv/program/olivia-newton_john_506329,Olivia Newton-John,Gensyn: Kultur - Se kulturprogrammer fra DR's arkiv her; kultur; underholdning; musik; gensyn; dr gensyn; acc_spoken_subtitles; person_jørgen de mylius; person_olivia newton-john; editorialptaxtop_gensyn; editorialptaxsub_musik; culturalorigin_dansk,"Dansk portrætprogram fra 1989. Sangeren Olivia Newton-John slog for alvor igennem i musikfilmene 'Grease' og 'Xanadu'. Hun fortæller Jørgen de Mylius om sin karriere, sit liv i England, Australien og USA - og om nogle af de stjerner, hun har arbejdet samm | tipo DRTV: program | coleção: Gensyn: Kultur - Se kulturprogrammer fra DR's arkiv her | categorias: kultur, underholdning, musik, gensyn, dr gensyn, acc_spoken_subtitles | palavras-chave: person_jørgen de mylius, person_olivia newton-john, editorialptaxtop_gensyn, editorialptaxsub_musik, culturalorigin_dansk | ano: 1989 | duração: 28:00 | país de produção: DANMARK | georrestrição declarada: False | oferta DRTV: availability=ComingSoon; ownership=None; delivery=None; resolution=Unknown | regime de acesso: streaming com login/cadastro ou oferta não livre no nível do programa/episódio | ficha pública DRTV/Gensyn coletada por API pública; mídia não baixada",1989-02-04T00:00:00.0000000Z
